"datasetName","decimalLongitude","decimalLatitude","basisOfRecord","scientificName"
"gbif",151.3878,-23.95757,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.376463,-23.947599,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.824628,-23.277567,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.884396,-23.07676,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.82439,-23.27817,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.76409,-23.14665,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.39187,23.96043,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.39169,23.95994,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.403216,-23.965264,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.828537,-23.260145,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.918044,-23.164178,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.824328,-23.277353,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.824397,-23.278003,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.824295,-23.244312,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.82826,-23.26069,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.382113,-23.952933,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.791931,-23.174881,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.76,-23.15,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.39889,-23.96372,"HUMAN_OBSERVATION","Natator depressus"
"gbif",118.715525,-20.375615,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.942013,-23.171467,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.341687,-23.915991,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.945719,-23.172213,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.828182,-23.259572,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.823966,-23.250221,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.900398,-23.151419,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.75845,-23.08833,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.75442,-23.0999,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.945204,-23.172072,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.76052,-23.08394,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.378808,-23.956036,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.052191,-22.134416,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.052915,-22.134859,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.40301,-23.96511,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.37648,-23.951051,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.947971,-23.172286,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.943697,-23.171683,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.407571,-24.038953,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.948255,-23.190549,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.96626,-23.157036,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.94426,-23.171873,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.37679,-23.947817,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.943463,-23.171737,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.368556,-23.938904,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.79308,-23.18668,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.054944,-22.135677,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.944677,-23.172009,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.76463,-23.14854,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.88455,-23.07674,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.7646,-23.14851,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.79225,-23.1908,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.383812,-23.954492,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.81387,-23.28772,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.385638,-23.956031,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.945744,-23.17215,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.948485,-23.19048,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.828266,-23.260885,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.767937,-23.156753,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.814341,-23.286774,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.387948,-23.957664,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.390022,-23.959346,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.281499,-23.83131,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.380415,-23.951402,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.884321,-23.076916,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.823846,-23.246598,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.333895,-23.905305,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.39051,-23.95975,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.051859,-22.134269,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.936204,-23.169378,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.93777,-23.170033,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.824486,-23.278597,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.818898,-23.229081,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.38194,-23.9528,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.9639,-23.15728,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.824828,-23.252836,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.828187,-23.266226,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.824616,-23.2763,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.80023,-22.81923,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.826114,-23.254264,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.766853,-23.15504,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.818991,-23.22675,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.824737,-23.275869,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.766389,-23.153721,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.818845,-23.227937,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.806193,-22.793907,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.823833,-23.249963,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.945254,-23.192453,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.768878,-22.522423,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.827858,-23.265784,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.825093,-23.252922,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.8246,-23.277231,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.824075,-23.250707,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.823998,-23.250496,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.24883,-33.76958,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.75157,-34.92792,"HUMAN_OBSERVATION","Natator depressus"
"gbif",152.442517,-24.79759,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.009878,-22.143826,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.81924,-23.2278,"HUMAN_OBSERVATION","Natator depressus"
"gbif",130.903581,-12.334573,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.827928,-23.2667,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.7919,-23.174839,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.022516,-22.146549,"HUMAN_OBSERVATION","Natator depressus"
"gbif",153.568985,-28.32897,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.819131,-23.224977,"HUMAN_OBSERVATION","Natator depressus"
"gbif",130.865557,-12.364149,"HUMAN_OBSERVATION","Natator depressus"
"gbif",130.865773,-12.363436,"HUMAN_OBSERVATION","Natator depressus"
"gbif",130.865901,-12.363562,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.726786,-34.79258,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.610992,-32.903714,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.590762,-34.229385,"HUMAN_OBSERVATION","Natator depressus"
"gbif",152.514736,-31.761352,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.932802,-23.179191,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.208648,-30.995849,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.917344,-23.164292,"HUMAN_OBSERVATION","Natator depressus"
"gbif",148.05509,-35.732433,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.076394,-33.918992,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.15174,-34.058504,"HUMAN_OBSERVATION","Natator depressus"
"gbif",153.028594,-31.057979,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.917087,-23.164272,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.062248,-22.140298,"HUMAN_OBSERVATION","Natator depressus"
"gbif",152.934348,-29.586585,"HUMAN_OBSERVATION","Natator depressus"
"gbif",149.332925,-35.250805,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.975709,-23.172597,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.406647,-23.967519,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.228889,-29.970178,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.81894,-23.22488,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.398164,-23.963653,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.870984,-33.761449,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.884481,-23.0766,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.380726,-23.951842,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.762864,-23.077611,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.976439,-23.172873,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.402297,-23.964967,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.936433,-23.181883,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.3321,-23.900389,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.388461,-23.958032,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.819261,-23.225343,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.985788,-23.177272,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.772058,-23.050792,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.791252,-23.170735,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.772504,-23.057642,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.410448,-23.971586,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.772327,-23.049329,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.821093,-23.236758,"HUMAN_OBSERVATION","Natator depressus"
"gbif",151.390801,-23.959838,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.486827,-34.461697,"HUMAN_OBSERVATION","Natator depressus"
"gbif",150.794211,-22.841566,"HUMAN_OBSERVATION","Natator depressus"
"obis",144.25,-14.0667,"HumanObservation","Natator depressus"
"obis",136.7833,-12.7167,"PreservedSpecimen","Natator depressus"
"obis",133.4,-11.53333,"HumanObservation","Natator depressus"
"obis",136.915,-14.1583,"HumanObservation","Natator depressus"
"obis",150.2959,-22.2405,"HumanObservation","Natator depressus"
"obis",130.07,-11.72167,"HumanObservation","Natator depressus"
"obis",151.63,-23.99,"HumanObservation","Natator depressus"
"obis",132.283,-12.2,"PreservedSpecimen","Natator depressus"
"obis",142.1105,-10.2505,"HumanObservation","Natator depressus"
"obis",150.5,-20.5,"MachineObservation","Natator depressus"
"obis",136.08833,-11.595,"HumanObservation","Natator depressus"
"obis",136.08517,-11.60267,"HumanObservation","Natator depressus"
"obis",153.2667,-24.7,"HumanObservation","Natator depressus"
"obis",143.7333,-13.4833,"HumanObservation","Natator depressus"
"obis",152.4548,-24.806,"HumanObservation","Natator depressus"
"obis",151.7,-23.3,"HumanObservation","Natator depressus"
"obis",142.13,-10.03,"PreservedSpecimen","Natator depressus"
"obis",150.81,-22.69,"HumanObservation","Natator depressus"
"obis",149.8087,-21.5995,"HumanObservation","Natator depressus"
"obis",131.9,-11.266,"PreservedSpecimen","Natator depressus"
"obis",149.8107,-21.9862,"HumanObservation","Natator depressus"
"obis",150.2743,-21.685,"HumanObservation","Natator depressus"
"obis",132.13667,-11.59,"HumanObservation","Natator depressus"
"obis",130.01787,-13.11775,"HumanObservation","Natator depressus"
"obis",136.82417,-15.56117,"HumanObservation","Natator depressus"
"obis",139.5,-11.5,"MachineObservation","Natator depressus"
"obis",135.15533,-11.70767,"HumanObservation","Natator depressus"
"obis",150.1104,-22.2352,"HumanObservation","Natator depressus"
"obis",130.01917,-11.77067,"HumanObservation","Natator depressus"
"obis",150.2863,-21.6853,"HumanObservation","Natator depressus"
"obis",141.5679,-9.6117,"HumanObservation","Natator depressus"
"obis",151.9167,-23.3,"HumanObservation","Natator depressus"
"obis",136.16783,-12.36857,"HumanObservation","Natator depressus"
"obis",130.2255,-11.40133,"HumanObservation","Natator depressus"
"obis",136.78167,-15.5725,"HumanObservation","Natator depressus"
"obis",133.01,-11.44667,"HumanObservation","Natator depressus"
"obis",136.25133,-11.9565,"HumanObservation","Natator depressus"
"obis",137.5,-12.5,"MachineObservation","Natator depressus"
"obis",149.2733,-20.7994,"HumanObservation","Natator depressus"
"obis",132.11667,-11.59167,"HumanObservation","Natator depressus"
"obis",142.06,-10.2233,"HumanObservation","Natator depressus"
"obis",136.87667,-15.622,"HumanObservation","Natator depressus"
"obis",149.4752,-21.5172,"HumanObservation","Natator depressus"
"obis",132.19167,-11.14,"HumanObservation","Natator depressus"
"obis",149.3127,-21.3859,"HumanObservation","Natator depressus"
"obis",142.615,-10.595,"HumanObservation","Natator depressus"
"obis",142.1495,-11.0866,"HumanObservation","Natator depressus"
"obis",142.1133,-10.7033,"HumanObservation","Natator depressus"
"obis",125.5,-12.5,"MachineObservation","Natator depressus"
"obis",132.33278,-11.14974,"HumanObservation","Natator depressus"
"obis",151.37,-23.83,"HumanObservation","Natator depressus"
"obis",131.45917,-11.35667,"HumanObservation","Natator depressus"
"obis",149.6598,-21.9673,"HumanObservation","Natator depressus"
"obis",131.17,-11.79,"HumanObservation","Natator depressus"
"obis",149.0166,-20.915,"HumanObservation","Natator depressus"
"obis",130.86167,-11.345,"HumanObservation","Natator depressus"
"obis",152.99,-25.3183,"HumanObservation","Natator depressus"
"obis",116.5,-19.5,"MachineObservation","Natator depressus"
"obis",130.48833,-12.58117,"HumanObservation","Natator depressus"
"obis",152.8033,-25.2533,"HumanObservation","Natator depressus"
"obis",149.1414,-20.7043,"HumanObservation","Natator depressus"
"obis",142.1175,-10.2455,"HumanObservation","Natator depressus"
"obis",149.5862,-21.7492,"HumanObservation","Natator depressus"
"obis",139.6667,-16.7167,"PreservedSpecimen","Natator depressus"
"obis",148.882,-20.8551,"HumanObservation","Natator depressus"
"obis",130.98,-11.33833,"HumanObservation","Natator depressus"
"obis",130.37667,-11.18,"HumanObservation","Natator depressus"
"obis",137.055,-15.92167,"HumanObservation","Natator depressus"
"obis",149.2829,-20.816,"HumanObservation","Natator depressus"
"obis",149.0794,-20.9783,"HumanObservation","Natator depressus"
"obis",116.17908,-20.82257,"HumanObservation","Natator depressus"
"obis",130.41789,-12.53192,"HumanObservation","Natator depressus"
"obis",148.8297,-20.7792,"HumanObservation","Natator depressus"
"obis",141.35,-12.9,"PreservedSpecimen","Natator depressus"
"obis",151.33718,-23.76509,"HumanObservation","Natator depressus"
"obis",136.88033,-15.51433,"HumanObservation","Natator depressus"
"obis",136.70533,-12.78033,"HumanObservation","Natator depressus"
"obis",150.3053,-22.238,"HumanObservation","Natator depressus"
"obis",130.71783,-11.38483,"HumanObservation","Natator depressus"
"obis",134.15333,-11.94333,"HumanObservation","Natator depressus"
"obis",131.14167,-11.25167,"HumanObservation","Natator depressus"
"obis",151.3667,-23.95,"HumanObservation","Natator depressus"
"obis",130.02137,-11.7734,"HumanObservation","Natator depressus"
"obis",150.3595,-21.7321,"HumanObservation","Natator depressus"
"obis",149.7968,-20.9897,"HumanObservation","Natator depressus"
"obis",149.8117,-21.3682,"HumanObservation","Natator depressus"
"obis",138.5,-10.5,"MachineObservation","Natator depressus"
"obis",136.4083,-13.625,"HumanObservation","Natator depressus"
"obis",135.88,-14.42,"HumanObservation","Natator depressus"
"obis",137.53667,-16.16333,"HumanObservation","Natator depressus"
"obis",130.01833,-13.15833,"HumanObservation","Natator depressus"
"obis",126.5,-12.5,"MachineObservation","Natator depressus"
"obis",131.245,-11.22,"HumanObservation","Natator depressus"
"obis",149.1373,-20.7151,"HumanObservation","Natator depressus"
"obis",132.55,-10.97,"HumanObservation","Natator depressus"
"obis",136.01,-11.68189,"HumanObservation","Natator depressus"
"obis",125.5,-13.5,"MachineObservation","Natator depressus"
"obis",132.33277,-11.14974,"HumanObservation","Natator depressus"
"obis",149.4724,-21.5917,"HumanObservation","Natator depressus"
"obis",149.6704,-21.7188,"HumanObservation","Natator depressus"
"obis",143.2703,-12.4986,"HumanObservation","Natator depressus"
"obis",149.1752,-21.0347,"HumanObservation","Natator depressus"
"obis",135.15883,-11.70983,"HumanObservation","Natator depressus"
"obis",152.166,-32.75,"PreservedSpecimen","Natator depressus"
"obis",149.8209,-21.832,"HumanObservation","Natator depressus"
"obis",130.07,-11.705,"HumanObservation","Natator depressus"
"obis",141.49,-12.555,"PreservedSpecimen","Natator depressus"
"obis",150.82,-23.27,"HumanObservation","Natator depressus"
"obis",150.95,-23.065,"HumanObservation","Natator depressus"
"obis",132.15,-11.366,"PreservedSpecimen","Natator depressus"
"obis",130.01667,-13.12167,"HumanObservation","Natator depressus"
"obis",136.1,-12.06833,"HumanObservation","Natator depressus"
"obis",142.65,-10.6567,"HumanObservation","Natator depressus"
"obis",121.5,-18.5,"MachineObservation","Natator depressus"
"obis",132.183,-11.116,"PreservedSpecimen","Natator depressus"
"obis",117.5,-19.5,"MachineObservation","Natator depressus"
"obis",130.75117,-11.37817,"HumanObservation","Natator depressus"
"obis",135.15333,-11.7,"HumanObservation","Natator depressus"
"obis",130.49,-12.58191,"HumanObservation","Natator depressus"
"obis",148.7659,-20.6817,"HumanObservation","Natator depressus"
"obis",130.425,-11.82167,"HumanObservation","Natator depressus"
"obis",142.1067,-10.3467,"HumanObservation","Natator depressus"
"obis",129.5,-13.5,"MachineObservation","Natator depressus"
"obis",136.673,-12.87,"HumanObservation","Natator depressus"
"obis",141.6349,-13.3736,"HumanObservation","Natator depressus"
"obis",130.16667,-11.465,"HumanObservation","Natator depressus"
"obis",148.9259,-20.5427,"HumanObservation","Natator depressus"
"obis",131.455,-11.345,"HumanObservation","Natator depressus"
"obis",136.2333,-14.3533,"PreservedSpecimen","Natator depressus"
"obis",136.44167,-14.20333,"HumanObservation","Natator depressus"
"obis",151.4678,-23.9965,"HumanObservation","Natator depressus"
"obis",115.9,-20.9,"PreservedSpecimen","Natator depressus"
"obis",130.14,-12.94833,"HumanObservation","Natator depressus"
"obis",137.5,-9.5,"MachineObservation","Natator depressus"
"obis",136.45,-14.2067,"HumanObservation","Natator depressus"
"obis",115.6,-20.5,"PreservedSpecimen","Natator depressus"
"obis",134.94667,-12.01737,"HumanObservation","Natator depressus"
"obis",131.13833,-11.25333,"HumanObservation","Natator depressus"
"obis",136.717,-11.067,"PreservedSpecimen","Natator depressus"
"obis",130.33562,-11.11783,"HumanObservation","Natator depressus"
"obis",136.9345,-13.64023,"HumanObservation","Natator depressus"
"obis",115.5667,-20.65,"HumanObservation","Natator depressus"
"obis",132.46,-11.625,"HumanObservation","Natator depressus"
"obis",142.1,-10.98333,"PreservedSpecimen","Natator depressus"
"obis",136.9333,-13.665,"HumanObservation","Natator depressus"
"obis",136.535,-11.76667,"HumanObservation","Natator depressus"
"obis",130.859,-11.34833,"HumanObservation","Natator depressus"
"obis",136.216,-13.783,"PreservedSpecimen","Natator depressus"
"obis",141.91,-10.59,"HumanObservation","Natator depressus"
"obis",149.4708,-20.7423,"HumanObservation","Natator depressus"
"obis",130.35122,-12.68192,"HumanObservation","Natator depressus"
"obis",142.5,-10.5,"MachineObservation","Natator depressus"
"obis",136.10833,-11.56667,"HumanObservation","Natator depressus"
"obis",149.4031,-20.9195,"HumanObservation","Natator depressus"
"obis",143.4833,-9.8867,"HumanObservation","Natator depressus"
"obis",132.7945,-11.38691,"HumanObservation","Natator depressus"
"obis",141.49333,-12.63167,"HumanObservation","Natator depressus"
"obis",142.3224,-10.9014,"HumanObservation","Natator depressus"
"obis",149.1516,-20.7414,"HumanObservation","Natator depressus"
"obis",130.365,-11.24,"HumanObservation","Natator depressus"
"obis",148.9012,-20.8315,"HumanObservation","Natator depressus"
"obis",152.5717,-25.1167,"HumanObservation","Natator depressus"
"obis",143.1723,-12.3441,"HumanObservation","Natator depressus"
"obis",149.491,-21.4245,"HumanObservation","Natator depressus"
"obis",135.87,-14.435,"HumanObservation","Natator depressus"
"obis",143.2357,-11.9869,"HumanObservation","Natator depressus"
"obis",136.041,-12.10183,"HumanObservation","Natator depressus"
"obis",149.4791,-21.7331,"HumanObservation","Natator depressus"
"obis",130.83121,-12.44859,"HumanObservation","Natator depressus"
"obis",150.0867,-22.1805,"HumanObservation","Natator depressus"
"obis",150.1214,-22.2411,"HumanObservation","Natator depressus"
"obis",136.716,-15.616,"PreservedSpecimen","Natator depressus"
"obis",132.815,-11.025,"HumanObservation","Natator depressus"
"obis",136.5,-15.6,"HumanObservation","Natator depressus"
"obis",136.9383,-14.35,"HumanObservation","Natator depressus"
"obis",136.60033,-13.074,"HumanObservation","Natator depressus"
"obis",130.36717,-11.2305,"HumanObservation","Natator depressus"
"obis",136.9517,-14.1983,"HumanObservation","Natator depressus"
"obis",139.5,-10.5,"MachineObservation","Natator depressus"
